  4147.  2.3425E-15  3.886E-12
  4146.  2.342E-15  3.898E-12
  4145.  2.342E-15  3.9095E-12
  4144.  2.342E-15  3.921E-12
  4143.  2.3415E-15  3.933E-12
  4142.  2.341E-15  3.945E-12
  4141.  2.341E-15  3.957E-12
  4140.  2.341E-15  3.969E-12
  4139.  2.3405E-15  3.981E-12
  4138.  2.34E-15  3.993E-12
  4137.  2.34E-15  4.005E-12
  4136.  2.34E-15  4.017E-12
  4135.  2.3395E-15  4.029E-12
  4134.  2.339E-15  4.041E-12
  4133.  2.339E-15  4.0535E-12
  4132.  2.339E-15  4.066E-12
  4131.  2.3385E-15  4.078E-12
  4130.  2.338E-15  4.09E-12
  4129.  2.338E-15  4.1025E-12
  4128.  2.338E-15  4.115E-12
  4127.  2.3375E-15  4.1275E-12
  4126.  2.337E-15  4.14E-12
  4125.  2.3365E-15  4.1525E-12
  4124.  2.336E-15  4.165E-12
  4123.  2.336E-15  4.178E-12
  4122.  2.336E-15  4.191E-12
  4121.  2.336E-15  4.2035E-12
  4120.  2.336E-15  4.216E-12
  4119.  2.3355E-15  4.229E-12
  4118.  2.335E-15  4.242E-12
  4117.  2.3345E-15  4.255E-12
  4116.  2.334E-15  4.268E-12
  4115.  2.334E-15  4.281E-12
  4114.  2.334E-15  4.294E-12
  4113.  2.3335E-15  4.307E-12
  4112.  2.333E-15  4.32E-12
  4111.  2.333E-15  4.3335E-12
  4110.  2.333E-15  4.347E-12
  4109.  2.3325E-15  4.3605E-12
  4108.  2.332E-15  4.374E-12
  4107.  2.332E-15  4.387E-12
  4106.  2.332E-15  4.4E-12
  4105.  2.3315E-15  4.4135E-12
  4104.  2.331E-15  4.427E-12
  4103.  2.331E-15  4.441E-12
  4102.  2.331E-15  4.455E-12
  4101.  2.3305E-15  4.4685E-12
  4100.  2.33E-15  4.482E-12
  4099.  2.33E-15  4.496E-12
  4098.  2.33E-15  4.51E-12
  4097.  2.3295E-15  4.524E-12
  4096.  2.329E-15  4.538E-12
  4095.  2.329E-15  4.552E-12
  4094.  2.329E-15  4.566E-12
  4093.  2.3285E-15  4.58E-12
  4092.  2.328E-15  4.594E-12
  4091.  2.328E-15  4.6085E-12
  4090.  2.328E-15  4.623E-12
  4089.  2.3275E-15  4.637E-12
  4088.  2.327E-15  4.651E-12
  4087.  2.327E-15  4.6655E-12
  4086.  2.327E-15  4.68E-12
  4085.  2.327E-15  4.6945E-12
  4084.  2.327E-15  4.709E-12
  4083.  2.3265E-15  4.7235E-12
  4082.  2.326E-15  4.738E-12
  4081.  2.326E-15  4.753E-12
  4080.  2.326E-15  4.768E-12
  4079.  2.3255E-15  4.783E-12
  4078.  2.325E-15  4.798E-12
  4077.  2.325E-15  4.8125E-12
  4076.  2.325E-15  4.827E-12
  4075.  2.3245E-15  4.8425E-12
  4074.  2.324E-15  4.858E-12
  4073.  2.324E-15  4.873E-12
  4072.  2.324E-15  4.888E-12
  4071.  2.3235E-15  4.9035E-12
  4070.  2.323E-15  4.919E-12
  4069.  2.323E-15  4.9345E-12
  4068.  2.323E-15  4.95E-12
